,idx_cd,eval_d,log_p,y
1208,MSCIEM,2018-09-30,6.954552983330677,-0.007623394825561514
1209,MSCIEM,2018-10-31,6.862674227541499,-0.08778425628155095
1210,MSCIEM,2018-11-30,6.902461290521027,0.04058917064189482
1211,MSCIEM,2018-12-31,6.872822160942021,-0.02920419816631825
1213,RUSSELL2000,1980-02-29,4.0812593226734455,-0.021157024793388435
1214,RUSSELL2000,1980-03-31,3.8768102496724017,-0.18490374873353588
1215,RUSSELL2000,1980-04-30,3.935348830731643,0.060285891858296914
1216,RUSSELL2000,1980-05-31,4.01204931949527,0.0797186400937866
1217,RUSSELL2000,1980-06-30,4.05126307251965,0.039992761491132844
1218,RUSSELL2000,1980-07-31,4.155909917880256,0.11031842700539407
1219,RUSSELL2000,1980-08-31,4.219066431358547,0.06519354333176608
1220,RUSSELL2000,1980-09-30,4.24763773163523,0.028983375018390545
1221,RUSSELL2000,1980-10-31,4.285515734293038,0.038604518158421586
1222,RUSSELL2000,1980-11-30,4.3528552573736015,0.06965859030837018
1223,RUSSELL2000,1980-12-31,4.314817884980432,-0.037323037323037433
1224,RUSSELL2000,1981-01-31,4.308514638737202,-0.0062834224598929955
1225,RUSSELL2000,1981-02-28,4.311067545733388,0.0025561684380466243
1226,RUSSELL2000,1981-03-31,4.385146762010125,0.07689210950080527
1227,RUSSELL2000,1981-04-30,4.409763389645481,0.024922118380062308
1228,RUSSELL2000,1981-05-31,4.439351701293151,0.030030395136778187
1229,RUSSELL2000,1981-06-30,4.4135253017332525,-0.025495750708215303
1230,RUSSELL2000,1981-07-31,4.387138546560058,-0.02604166666666674
1231,RUSSELL2000,1981-08-31,4.303253953508486,-0.08046262902624046
1232,RUSSELL2000,1981-09-30,4.212868064406208,-0.08642142277522313
1233,RUSSELL2000,1981-10-31,4.291281021367136,0.08156920799407863
1234,RUSSELL2000,1981-11-30,4.319353040145823,0.028469750889679624
1235,RUSSELL2000,1981-12-31,4.299595660694722,-0.0195634815011978
1236,RUSSELL2000,1982-01-31,4.262116338001324,-0.036785665806977175
1237,RUSSELL2000,1982-02-28,4.2078220459818745,-0.05284667418263811
1238,RUSSELL2000,1982-03-31,4.192831508936755,-0.014878738282993575
1239,RUSSELL2000,1982-04-30,4.2426208788567585,0.0510496903790969
1240,RUSSELL2000,1982-05-31,4.2104966389581255,-0.031613737605977965
1241,RUSSELL2000,1982-06-30,4.169297415458502,-0.04036207152396498
1242,RUSSELL2000,1982-07-31,4.152456225279317,-0.016700170094325006
1243,RUSSELL2000,1982-08-31,4.2250803842111555,0.07532630916810801
1244,RUSSELL2000,1982-09-30,4.260423812914633,0.03597543141269388
1245,RUSSELL2000,1982-10-31,4.392719264212625,0.14144551101072844
1246,RUSSELL2000,1982-11-30,4.47688216568656,0.08780608459065053
1247,RUSSELL2000,1982-12-31,4.487512142519859,0.010686675761709896
1248,RUSSELL2000,1983-01-31,4.559440334281917,0.07457817772778408
1249,RUSSELL2000,1983-02-28,4.6173951556106605,0.059667120276353014
1250,RUSSELL2000,1983-03-31,4.642176911617187,0.02509137607428613
1251,RUSSELL2000,1983-04-30,4.711330381816482,0.07160065529536475
1252,RUSSELL2000,1983-05-31,4.778619164278448,0.06960431654676258
1253,RUSSELL2000,1983-06-30,4.821651594428751,0.04397175046241797
1254,RUSSELL2000,1983-07-31,4.791068671272389,-0.03011999677860988
1255,RUSSELL2000,1983-08-31,4.750135956238277,-0.04010628580918385
1256,RUSSELL2000,1983-09-30,4.7658424113769895,0.015830449826989668
1257,RUSSELL2000,1983-10-31,4.6929063002921785,-0.07033977688835902
1258,RUSSELL2000,1983-11-30,4.741971227480237,0.05028854080791412
1259,RUSSELL2000,1983-12-31,4.720906684470688,-0.020844235129949373
1260,RUSSELL2000,1984-01-31,4.702387636703451,-0.01834862385321101
1261,RUSSELL2000,1984-02-29,4.641694960670463,-0.058887578259686046
1262,RUSSELL2000,1984-03-31,4.645351975620923,0.0036637099884302415
1263,RUSSELL2000,1984-04-30,4.638024522859038,-0.0073006724303553705
1264,RUSSELL2000,1984-05-31,4.582413198865475,-0.05409328430423843
